values loaded from the graph:
1	0.0000	0.0012
2	0.0010	0.0096
3	0.0020	0.0164
4	0.0030	0.0213
5	0.0040	0.0253
6	0.0050	0.0284
7	0.0060	0.0305
8	0.0070	0.0324
9	0.0080	0.0338
10	0.0090	0.0346
11	0.0100	0.0352
12	0.0110	0.0356
13	0.0120	0.0357
14	0.0130	0.0359
15	0.0140	0.0358
16	0.0150	0.0357
17	0.0160	0.0355
18	0.0170	0.0354
19	0.0180	0.0349
20	0.0190	0.0344
21	0.0200	0.0340
22	0.0210	0.0341
23	0.0220	0.0334
24	0.0230	0.0330
25	0.0240	0.0328
26	0.0250	0.0324
27	0.0260	0.0322
28	0.0270	0.0319
29	0.0280	0.0317
30	0.0290	0.0313
31	0.0300	0.0312
32	0.0310	0.0309
33	0.0320	0.0305
34	0.0330	0.0303
35	0.0340	0.0301
36	0.0350	0.0300
37	0.0360	0.0297
38	0.0370	0.0295
39	0.0380	0.0294
40	0.0390	0.0295
41	0.0400	0.0292
42	0.0410	0.0289
43	0.0420	0.0289
44	0.0430	0.0289
45	0.0440	0.0288
46	0.0450	0.0290
47	0.0460	0.0287
48	0.0470	0.0288
49	0.0480	0.0289
50	0.0490	0.0287
51	0.0500	0.0289
52	0.0510	0.0289
53	0.0520	0.0288
54	0.0530	0.0289
55	0.0540	0.0288
56	0.0550	0.0287
57	0.0560	0.0291
58	0.0570	0.0290
59	0.0580	0.0293
60	0.0590	0.0292
61	0.0600	0.0288
62	0.0610	0.0289
63	0.0620	0.0288
64	0.0630	0.0288
65	0.0640	0.0288
66	0.0650	0.0288
67	0.0660	0.0287
68	0.0670	0.0286
69	0.0680	0.0283
70	0.0690	0.0285
71	0.0700	0.0286
72	0.0710	0.0283
73	0.0720	0.0283
74	0.0730	0.0282
75	0.0740	0.0279
76	0.0750	0.0278
77	0.0760	0.0277
78	0.0770	0.0276
79	0.0780	0.0278
80	0.0790	0.0274
81	0.0800	0.0273
82	0.0810	0.0272
83	0.0820	0.0270
84	0.0830	0.0272
85	0.0840	0.0270
86	0.0850	0.0270
87	0.0860	0.0268
88	0.0870	0.0267
89	0.0880	0.0265
90	0.0890	0.0266
91	0.0900	0.0263
92	0.0910	0.0260
93	0.0920	0.0258
94	0.0930	0.0261
95	0.0940	0.0255
96	0.0950	0.0257
97	0.0960	0.0255
98	0.0970	0.0255
99	0.0980	0.0253
100	0.0990	0.0253
101	0.1000	0.0250
102	0.1010	0.0252
103	0.1020	0.0251
104	0.1030	0.0249
105	0.1040	0.0249
106	0.1050	0.0246
107	0.1060	0.0248
108	0.1070	0.0246
109	0.1080	0.0243
110	0.1090	0.0247
111	0.1100	0.0246
112	0.1110	0.0240
113	0.1120	0.0242
114	0.1130	0.0239
115	0.1140	0.0239
116	0.1150	0.0239
117	0.1160	0.0238
118	0.1170	0.0238
119	0.1180	0.0236
120	0.1190	0.0237
121	0.1200	0.0234
122	0.1210	0.0235
123	0.1220	0.0232
124	0.1230	0.0233
125	0.1240	0.0231
126	0.1250	0.0229
127	0.1260	0.0229
128	0.1270	0.0228
129	0.1280	0.0226
130	0.1290	0.0223
131	0.1300	0.0224
132	0.1310	0.0223
133	0.1320	0.0222
134	0.1330	0.0221
135	0.1340	0.0220
136	0.1350	0.0216
137	0.1360	0.0218
138	0.1370	0.0217
139	0.1380	0.0215
140	0.1390	0.0215
141	0.1400	0.0211
142	0.1410	0.0213
143	0.1420	0.0210
144	0.1430	0.0209
145	0.1440	0.0207
146	0.1450	0.0205
147	0.1460	0.0204
148	0.1470	0.0204
149	0.1480	0.0204
150	0.1490	0.0203
151	0.1900	0.0179
152	0.2300	0.0162
153	0.2700	0.0118
154	0.3100	0.0085
155	0.3500	0.0079
156	0.3900	0.0073
157	0.4300	0.0061
158	0.4700	0.0051
159	0.5100	0.0043
160	0.5500	0.0037
161	0.5900	0.0030
162	0.6300	0.0024
163	0.6700	0.0021
164	0.7100	0.0019
165	0.7500	0.0016
166	0.7900	0.0014
167	0.8300	0.0012
168	0.8700	0.0010
169	0.9100	0.0008
170	0.9500	0.0007
171	0.9900	0.0006
172	1.0300	0.0005
173	1.0700	0.0004
174	1.1100	0.0004
175	1.1500	0.0003
176	1.1900	0.0003
177	1.2300	0.0002
178	1.2700	0.0002
179	1.3100	0.0002
180	1.3500	0.0002
181	1.3900	0.0002
182	1.4300	0.0001
183	1.4700	0.0001
values to be put into the histogram:
1	0.0000	0.0005	0.0012
2	0.0005	0.0015	0.0096
3	0.0015	0.0025	0.0164
4	0.0025	0.0035	0.0213
5	0.0035	0.0045	0.0253
6	0.0045	0.0055	0.0284
7	0.0055	0.0065	0.0305
8	0.0065	0.0075	0.0324
9	0.0075	0.0085	0.0338
10	0.0085	0.0095	0.0346
11	0.0095	0.0105	0.0352
12	0.0105	0.0115	0.0356
