values loaded from the graph:
134	0.1325	0.1335	0.0224
135	0.1335	0.1345	0.0226
136	0.1345	0.1355	0.0225
137	0.1355	0.1365	0.0223
138	0.1365	0.1375	0.0224
139	0.1375	0.1385	0.0222
140	0.1385	0.1395	0.0221
141	0.1395	0.1405	0.0221
142	0.1405	0.1415	0.0220
143	0.1415	0.1425	0.0221
144	0.1425	0.1435	0.0222
145	0.1435	0.1445	0.0219
146	0.1445	0.1455	0.0219
147	0.1455	0.1465	0.0219
148	0.1465	0.1475	0.0218
149	0.1475	0.1485	0.0217
150	0.1485	0.1695	0.0218
151	0.1695	0.2100	0.0199
152	0.2100	0.2500	0.0171
153	0.2500	0.2900	0.0156
154	0.2900	0.3300	0.0147
155	0.3300	0.3700	0.0135
156	0.3700	0.4100	0.0132
157	0.4100	0.4500	0.0124
158	0.4500	0.4900	0.0104
159	0.4900	0.5300	0.0096
160	0.5300	0.5700	0.0100
161	0.5700	0.6100	0.0097
162	0.6100	0.6500	0.0093
163	0.6500	0.6900	0.0089
164	0.6900	0.7300	0.0084
165	0.7300	0.7700	0.0079
166	0.7700	0.8100	0.0075
167	0.8100	0.8500	0.0068
168	0.8500	0.8900	0.0063
169	0.8900	0.9300	0.0055
170	0.9300	0.9700	0.0051
171	0.9700	1.0100	0.0049
172	1.0100	1.0500	0.0047
173	1.0500	1.0900	0.0045
174	1.0900	1.1300	0.0043
175	1.1300	1.1700	0.0042
176	1.1700	1.2100	0.0044
177	1.2100	1.2500	0.0044
178	1.2500	1.2900	0.0043
179	1.2900	1.3300	0.0042
180	1.3300	1.3700	0.0040
181	1.3700	1.4100	0.0038
182	1.4100	1.4500	0.0038
183	1.4500	1.4900	0.0039
