1	0.0430	0.0014
2	0.0422	0.0008
3	0.0412	0.0006
4	0.0417	0.0005
5	0.0396	0.0005
6	0.0395	0.0004
7	0.0371	0.0004
8	0.0361	0.0004
9	0.0339	0.0004
10	0.0318	0.0004
11	0.0295	0.0003
12	0.0276	0.0003
13	0.0261	0.0003
14	0.0244	0.0003
15	0.0234	0.0004
16	0.0220	0.0003
17	0.0197	0.0003
18	0.0180	0.0003
19	0.0173	0.0004
20	0.0157	0.0005
21	0.0131	0.0006
22	0.0116	0.0008
23	0.0105	0.0012
24	0.0109	0.0020
